큐렉소(060280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-14,5945,5965,5829,5849,11995,163077.0,26954866.0
2013-01-15,5810,5936,5771,5907,43396,164694.0,26954866.0
2013-01-16,5907,5907,5800,5801,6093,161729.0,26954866.0
2013-01-17,5849,5907,5771,5888,34728,164155.0,26954866.0
2013-01-18,5878,5878,5742,5820,21729,162268.0,26954866.0
2013-01-21,5868,5868,5752,5753,14058,160381.0,26954866.0
2013-01-22,5829,5829,5588,5714,49600,159303.0,26954866.0
2013-01-23,5839,5839,5626,5675,27603,158225.0,26954866.0
2013-01-24,5713,5713,5607,5646,22288,157416.0,26954866.0
2013-01-25,5626,5810,5617,5617,18651,156608.0,26954866.0
2013-01-28,5694,5694,5588,5637,8624,157147.0,26954866.0
2013-01-29,5694,5704,5559,5675,26049,158225.0,26954866.0
2013-01-30,5694,5694,5559,5695,30464,158764.0,26954866.0
2013-01-31,5617,5752,5597,5753,16996,160381.0,26954866.0
2013-02-01,5742,5771,5578,5704,23930,159034.0,26954866.0
2013-02-04,5733,5733,5539,5559,31614,154990.0,26954866.0
2013-02-05,5636,5636,5510,5598,10303,156069.0,26954866.0
2013-02-06,5646,5646,5520,5540,4873,154451.0,26954866.0
2013-02-07,5597,5597,5375,5550,33045,154721.0,26954866.0
2013-02-08,5452,5559,5452,5482,8399,152834.0,26954866.0
2013-02-12,5530,5539,5327,5492,18999,153104.0,26954866.0
2013-02-13,5501,5559,5414,5540,23398,154451.0,26954866.0
2013-02-14,5588,5597,5414,5540,35715,154451.0,26954866.0
2013-02-15,5491,5510,5433,5492,16484,153104.0,26954866.0
2013-02-18,5510,5549,5433,5434,27620,151486.0,26954866.0
2013-02-19,5433,5510,5356,5414,30024,150947.0,26954866.0
2013-02-20,5433,5433,5298,5395,40422,150408.0,26954866.0
2013-02-21,5404,5404,5317,5337,10794,148791.0,26954866.0
2013-02-22,5394,5491,5327,5424,40885,151217.0,26954866.0
2013-02-25,5452,5597,5443,5559,24394,154990.0,26954866.0
2013-02-26,5597,5684,5559,5617,37535,156608.0,26954866.0
2013-02-27,5626,5626,5510,5559,14012,154990.0,26954866.0
2013-02-28,5607,5607,5404,5501,33935,153373.0,26954866.0
2013-03-04,5530,5588,5481,5550,4817,154721.0,26954866.0
2013-03-05,5549,5597,5472,5511,10773,153643.0,26954866.0
2013-03-06,5510,5520,5394,5434,26257,151486.0,26954866.0
2013-03-07,5433,5501,5365,5443,10722,151756.0,26954866.0
2013-03-08,5491,5510,5365,5511,19261,153643.0,26954866.0
2013-03-11,5539,5549,5385,5395,9425,150408.0,26954866.0
2013-03-12,5365,5452,5288,5308,23024,147982.0,26954866.0
2013-03-13,5385,5481,5249,5414,22416,150947.0,26954866.0
2013-03-14,5491,5501,5317,5434,15098,151486.0,26954866.0
2013-03-15,5462,5491,5346,5482,13962,152834.0,26954866.0
2013-03-18,5491,5607,5433,5579,23235,155530.0,26954866.0
2013-03-19,5520,5665,5520,5646,11698,157416.0,26954866.0
2013-03-20,5675,5694,5530,5637,15332,157147.0,26954866.0
2013-03-21,5675,5762,5646,5656,13762,157686.0,26954866.0
2013-03-22,5684,5704,5559,5608,3933,156338.0,26954866.0
2013-03-25,5675,5684,5501,5511,7327,153643.0,26954866.0
2013-03-26,5597,5597,5404,5521,32343,153912.0,26954866.0
2013-03-27,5549,5549,5346,5492,27711,153104.0,26954866.0
2013-03-28,5491,5491,5336,5337,27819,148791.0,26954866.0
2013-03-29,5423,5472,5327,5327,8553,148521.0,26954866.0
2013-04-01,5423,5433,5327,5356,19804,149330.0,26954866.0
2013-04-02,5423,5423,5220,5356,35208,149330.0,26954866.0
2013-04-03,5365,5365,5191,5192,40018,144748.0,26954866.0
2013-04-04,5182,5298,5046,5192,26935,144748.0,26954866.0
2013-04-05,5104,5230,5066,5211,13677,145287.0,26954866.0
2013-04-08,5259,5259,5037,5037,12594,140435.0,26954866.0
2013-04-09,5056,5124,4737,4998,66922,139357.0,26954866.0
2013-04-10,5008,5027,4809,4882,24919,136122.0,26954866.0
2013-04-11,4882,4979,4800,4950,26079,138009.0,26954866.0
2013-04-12,4998,5017,4732,4863,63700,135583.0,26954866.0
2013-04-15,4756,4872,4747,4786,14691,133427.0,26954866.0
2013-04-16,4824,4863,4592,4853,73388,135313.0,26954866.0
2013-04-17,4921,4921,4751,4820,8985,134370.0,26954866.0
2013-04-18,4819,4834,4669,4824,31149,134505.0,26954866.0
2013-04-19,4824,4834,4698,4834,24536,134774.0,26954866.0
2013-04-22,4863,4882,4708,4863,20337,135583.0,26954866.0
2013-04-23,4863,4872,4737,4873,25053,135853.0,26954866.0
2013-04-24,4921,5095,4795,4969,26143,138548.0,26954866.0
2013-04-25,5027,5027,4834,4940,11148,137739.0,26954866.0
2013-04-26,4930,4979,4737,4737,26051,132079.0,26954866.0
2013-04-29,4756,4853,4597,4824,87156,134505.0,26954866.0
2013-04-30,4834,4882,4742,4853,25092,135313.0,26954866.0
2013-05-02,4853,4882,4708,4873,39179,135853.0,26954866.0
2013-05-03,4843,5510,4843,5424,178894,151217.0,26954866.0
2013-05-06,5472,6042,5404,5878,109252,163886.0,26954866.0
2013-05-07,5829,6042,5588,5820,59584,162268.0,26954866.0
2013-05-08,5858,5897,5704,5849,29873,163077.0,26954866.0
2013-05-09,5771,5907,5704,5704,25975,159034.0,26954866.0
2013-05-10,5742,5800,5520,5598,37612,156069.0,26954866.0
2013-05-13,5646,5868,5510,5859,37663,163346.0,26954866.0
2013-05-14,5771,5945,5704,5704,11970,159034.0,26954866.0
2013-05-15,5684,5849,5636,5733,5653,159842.0,26954866.0
2013-05-16,5791,5791,5597,5637,12806,157147.0,26954866.0
2013-05-20,5762,5781,5530,5530,10837,154182.0,26954866.0
2013-05-21,5520,5636,5481,5550,21052,154721.0,26954866.0
2013-05-22,5588,5858,5588,5830,44115,162538.0,26954866.0
2013-05-23,5868,6003,5723,5772,29044,160921.0,26954866.0
2013-05-24,5762,5868,5675,5695,12664,158764.0,26954866.0
2013-05-27,5675,5762,5588,5588,14330,155799.0,26954866.0
2013-05-28,5665,5675,5530,5617,10782,156608.0,26954866.0
2013-05-29,5675,5704,5356,5501,38392,153373.0,26954866.0
2013-05-30,5491,5549,5365,5405,13175,150678.0,26954866.0
2013-05-31,5462,5462,4751,4752,151078,132483.0,26954866.0
2013-06-03,4843,5133,4727,5095,71588,142052.0,26954866.0
2013-06-04,5008,5162,4742,4834,36245,134774.0,26954866.0
2013-06-05,4834,5017,4805,4863,35984,135583.0,26954866.0
2013-06-07,4834,4892,4689,4834,40323,134774.0,26954866.0
2013-06-10,4834,4988,4790,4853,24119,135313.0,26954866.0
2013-06-11,4824,5027,4785,4969,36409,138548.0,26954866.0
2013-06-12,4969,5317,4969,5105,70821,142322.0,26954866.0
2013-06-13,5095,5095,4834,4998,25382,139357.0,26954866.0
2013-06-14,5037,5046,4863,5008,7661,139626.0,26954866.0
2013-06-17,5017,5017,4814,4911,15825,136931.0,26954866.0
2013-06-18,4882,4911,4805,4834,10777,134774.0,26954866.0
2013-06-19,4834,4892,4814,4815,4497,134235.0,26954866.0
2013-06-20,4785,4892,4737,4791,16867,133561.0,26954866.0
2013-06-21,4790,4829,4611,4820,28104,134370.0,26954866.0
2013-06-24,4901,4901,4718,4786,7890,133427.0,26954866.0
2013-06-25,4805,4834,4447,4679,54882,130462.0,26954866.0
2013-06-26,4780,4780,4563,4684,33385,130596.0,26954866.0
2013-06-27,4800,4800,4650,4670,22851,130192.0,26954866.0
2013-06-28,4669,4834,4669,4752,10133,132483.0,26954866.0
2013-07-01,4766,4785,4640,4766,22258,132887.0,26954866.0
2013-07-02,4785,4785,4616,4747,39282,132348.0,26954866.0
2013-07-03,4747,4747,4544,4670,41331,130192.0,26954866.0
2013-07-04,4669,4669,4519,4612,31400,128575.0,26954866.0
2013-07-05,4611,4611,4534,4539,17601,126553.0,26954866.0
2013-07-08,4582,4582,4423,4423,11240,123319.0,26954866.0
2013-07-09,4350,4611,4307,4544,45358,126688.0,26954866.0
2013-07-10,4544,4597,4490,4597,10300,128170.0,26954866.0
2013-07-11,4597,4660,4500,4602,12146,128305.0,26954866.0
2013-07-12,4606,4655,4582,4612,4680,128575.0,26954866.0
2013-07-15,4674,4708,4577,4646,5651,129518.0,26954866.0
2013-07-16,4698,4708,4597,4679,17112,130462.0,26954866.0
2013-07-17,4645,4718,4563,4621,8458,128844.0,26954866.0
2013-07-18,4602,4684,4597,4597,4129,128170.0,26954866.0
2013-07-19,4679,4679,4563,4588,2932,127901.0,26954866.0
2013-07-22,4631,4689,4500,4660,26438,129922.0,26954866.0
2013-07-23,4640,4689,4573,4602,8956,128305.0,26954866.0
2013-07-24,4568,4727,4568,4602,9134,128305.0,26954866.0
2013-07-25,4563,4626,4529,4554,17338,126957.0,26954866.0
2013-07-26,4558,4635,4553,4578,2726,127631.0,26954866.0
2013-07-29,4582,4631,4495,4573,2072,127497.0,26954866.0
2013-07-30,4573,4631,4539,4568,3902,127362.0,26954866.0
2013-07-31,4631,4631,4544,4568,8830,127362.0,26954866.0
2013-08-01,4548,4621,4544,4568,9156,127362.0,26954866.0
2013-08-02,4631,4631,4544,4549,4287,126823.0,26954866.0
2013-08-05,4548,4626,4442,4539,17596,126553.0,26954866.0
2013-08-06,4606,4611,4495,4534,6663,126418.0,26954866.0
2013-08-07,4553,4611,4452,4515,10940,125879.0,26954866.0
2013-08-08,4515,4573,4447,4447,6056,123992.0,26954866.0
2013-08-09,4519,4519,4345,4399,24389,122645.0,26954866.0
2013-08-12,4379,4442,4336,4336,20256,120893.0,26954866.0
2013-08-13,4312,4384,4258,4351,10267,121297.0,26954866.0
2013-08-14,4466,4466,4316,4351,6573,121297.0,26954866.0
2013-08-16,4437,4563,4341,4457,17089,124262.0,26954866.0
2013-08-19,4486,4534,4452,4496,8077,125340.0,26954866.0
2013-08-20,4524,4534,4447,4447,9562,123992.0,26954866.0
2013-08-21,4490,4490,4350,4399,9481,122645.0,26954866.0
2013-08-22,4374,4447,4220,4336,16772,120893.0,26954866.0
2013-08-23,4336,4413,4254,4380,16898,122106.0,26954866.0
2013-08-26,4379,4379,4225,4269,27630,119006.0,26954866.0
2013-08-27,4268,4316,4200,4264,9778,118871.0,26954866.0
2013-08-28,4254,4254,4109,4191,11768,116849.0,26954866.0
2013-08-29,4094,4819,4094,4752,157472,132483.0,26954866.0
2013-08-30,4631,4631,4389,4496,50645,125340.0,26954866.0
2013-09-02,4515,4515,4389,4467,7800,124531.0,26954866.0
2013-09-03,4500,4940,4370,4607,91877,128440.0,26954866.0
2013-09-04,4582,4747,4515,4718,22108,131540.0,26954866.0
2013-09-05,4718,4853,4674,4762,30710,132753.0,26954866.0
2013-09-06,4809,4809,4587,4597,11324,128170.0,26954866.0
2013-09-09,4684,4689,4466,4689,11192,130731.0,26954866.0
2013-09-10,4727,4727,4553,4597,9035,128170.0,26954866.0
2013-09-11,4669,4669,4544,4573,11412,127497.0,26954866.0
2013-09-12,4568,4679,4544,4544,6525,126688.0,26954866.0
2013-09-13,4606,4713,4524,4554,3374,126957.0,26954866.0
2013-09-16,4635,4655,4558,4636,4582,129249.0,26954866.0
2013-09-17,4660,4660,4592,4641,2169,129383.0,26954866.0
2013-09-23,4640,4640,4452,4476,16781,124801.0,26954866.0
2013-09-24,4457,4534,4379,4399,16106,122645.0,26954866.0
2013-09-25,4379,4524,4263,4351,8084,121297.0,26954866.0
2013-09-26,4370,4447,4316,4356,2367,121432.0,26954866.0
2013-09-27,4399,4621,4399,4534,18256,126418.0,26954866.0
2013-09-30,4587,4587,4437,4447,3823,123992.0,26954866.0
2013-10-01,4408,4544,4408,4428,2574,123453.0,26954866.0
2013-10-02,4428,4544,4350,4356,7290,121432.0,26954866.0
2013-10-04,4360,4500,4312,4331,16554,120758.0,26954866.0
2013-10-07,4307,4408,4273,4278,7844,119275.0,26954866.0
