한국공항(005430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,9200,9790,9200,9700,4200,30714.0,3166355.0
2000-09-20,9700,10000,9700,9850,16310,31189.0,3166355.0
2000-09-21,9920,9920,9500,9850,9710,31189.0,3166355.0
2000-09-22,9700,10300,9400,9450,35570,29922.0,3166355.0
2000-09-25,9350,9700,9350,9680,8250,30650.0,3166355.0
2000-09-26,9700,9900,9510,9630,8960,30492.0,3166355.0
2000-09-27,9600,9850,9600,9630,157260,30492.0,3166355.0
2000-09-28,9800,9840,9500,9520,49250,30144.0,3166355.0
2000-09-29,9600,9670,9500,9520,24580,30144.0,3166355.0
2000-10-02,9510,9510,9240,9260,36300,29320.0,3166355.0
2000-10-04,9400,9640,9300,9500,25460,30080.0,3166355.0
2000-10-05,9580,9760,9450,9570,28010,30302.0,3166355.0
2000-10-06,9320,9490,9300,9400,16860,29764.0,3166355.0
2000-10-09,9390,9440,9220,9300,25410,29447.0,3166355.0
2000-10-10,9100,9450,9100,9210,20090,29162.0,3166355.0
2000-10-11,9300,9300,9030,9060,15830,28687.0,3166355.0
2000-10-12,8950,9300,8950,9070,15450,28719.0,3166355.0
2000-10-13,8980,8980,8200,8490,22590,26882.0,3166355.0
2000-10-16,8580,8850,8580,8820,23020,27927.0,3166355.0
2000-10-17,8850,9120,8600,8820,23370,27927.0,3166355.0
2000-10-18,8850,8900,8270,8420,15680,26661.0,3166355.0
2000-10-19,8310,8660,8310,8500,14090,26914.0,3166355.0
2000-10-20,8520,8800,8420,8450,20740,26756.0,3166355.0
2000-10-23,8570,8680,8400,8450,8780,26756.0,3166355.0
2000-10-24,8450,8600,8300,8440,10950,26724.0,3166355.0
2000-10-25,8560,8560,8300,8360,9620,26471.0,3166355.0
2000-10-26,8220,8220,7900,7920,16760,25078.0,3166355.0
2000-10-27,8000,8650,7800,7910,18370,25046.0,3166355.0
2000-10-30,7820,7890,7510,7530,15100,23843.0,3166355.0
2000-10-31,7130,7400,7020,7400,13620,23431.0,3166355.0
2000-11-01,7600,8100,7600,7900,29150,25014.0,3166355.0
2000-11-02,7900,8550,7810,8300,35820,26281.0,3166355.0
2000-11-03,8300,8300,8100,8280,11550,26217.0,3166355.0
2000-11-06,8480,8480,8010,8130,10810,25742.0,3166355.0
2000-11-07,8200,8450,8000,8000,7200,25331.0,3166355.0
2000-11-08,8000,8180,7800,8150,5880,25806.0,3166355.0
2000-11-09,7860,8150,7860,8130,2440,25742.0,3166355.0
2000-11-10,8010,8100,7900,8100,4750,25647.0,3166355.0
2000-11-13,7820,8090,7800,7950,4190,25173.0,3166355.0
2000-11-14,7600,7990,7600,7950,7470,25173.0,3166355.0
2000-11-15,8100,8150,7900,8000,6910,25331.0,3166355.0
2000-11-16,8000,8000,7700,7920,5330,25078.0,3166355.0
2000-11-17,8000,8000,7750,7900,1180,25014.0,3166355.0
2000-11-20,7850,7950,7730,7840,5080,24824.0,3166355.0
2000-11-21,7840,7840,7500,7600,10940,24064.0,3166355.0
2000-11-22,7500,7600,7350,7350,12090,23273.0,3166355.0
2000-11-23,7340,7550,7200,7350,10430,23273.0,3166355.0
2000-11-24,7150,7440,7150,7400,6130,23431.0,3166355.0
2000-11-27,7220,7500,7220,7440,7450,23558.0,3166355.0
2000-11-28,7380,7440,7220,7250,4770,22956.0,3166355.0
2000-11-29,7200,7200,7020,7100,5560,22481.0,3166355.0
2000-11-30,7020,7190,6850,7040,6310,22291.0,3166355.0
2000-12-01,7000,7000,6700,6890,6280,21816.0,3166355.0
2000-12-04,6890,7300,6890,7030,15030,22259.0,3166355.0
2000-12-05,7050,7070,6900,7000,2710,22164.0,3166355.0
2000-12-06,7200,7270,6920,6930,9450,21943.0,3166355.0
2000-12-07,6900,7960,6900,7960,60980,25204.0,3166355.0
2000-12-08,7960,9150,7800,9150,135760,28972.0,3166355.0
2000-12-11,9150,9480,8500,9250,85870,29289.0,3166355.0
2000-12-12,9200,9200,8500,8500,43600,26914.0,3166355.0
2000-12-13,8120,8400,8060,8220,25470,26027.0,3166355.0
2000-12-14,8350,8500,7810,8220,29470,26027.0,3166355.0
2000-12-15,8030,8100,7910,7990,13620,25299.0,3166355.0
2000-12-18,7800,9000,7800,8700,58000,27547.0,3166355.0
2000-12-19,8960,8960,8050,8200,32260,25964.0,3166355.0
2000-12-20,8290,8290,7810,7810,28340,24729.0,3166355.0
2000-12-21,7500,7700,7290,7450,12390,23589.0,3166355.0
2000-12-22,7800,7800,6910,7170,14170,22703.0,3166355.0
2000-12-26,7360,7580,7110,7150,11320,22639.0,3166355.0
2001-01-02,7310,8070,7310,8070,8900,25552.0,3166355.0
2001-01-03,7460,7990,7460,7950,8830,25173.0,3166355.0
2001-01-04,8050,8400,8000,8200,29310,25964.0,3166355.0
2001-01-05,8290,8340,7910,8300,21640,26281.0,3166355.0
2001-01-08,8480,8490,8130,8310,23650,26312.0,3166355.0
2001-01-09,8210,8990,8150,8400,16700,26597.0,3166355.0
2001-01-10,8300,8750,8000,8180,23470,25901.0,3166355.0
2001-01-11,8100,8340,7820,8270,12470,26186.0,3166355.0
2001-01-12,8460,8700,8070,8290,20490,26249.0,3166355.0
2001-01-15,8200,8500,8170,8250,12540,26122.0,3166355.0
2001-01-16,8300,8550,8070,8180,20360,25901.0,3166355.0
2001-01-17,8390,8410,8180,8200,29160,25964.0,3166355.0
2001-01-18,8260,8400,8200,8350,8800,26439.0,3166355.0
2001-01-19,8250,8750,8210,8460,38490,26787.0,3166355.0
2001-01-22,8460,8700,8390,8650,21020,27389.0,3166355.0
2001-01-26,8700,8790,8520,8520,16460,26977.0,3166355.0
2001-01-29,8500,9200,8500,9000,21720,28497.0,3166355.0
2001-01-30,8990,10000,8900,9300,49160,29447.0,3166355.0
2001-01-31,9500,9650,9100,9650,31240,30555.0,3166355.0
2001-02-01,9450,9650,9320,9500,15800,30080.0,3166355.0
2001-02-02,9400,10200,9400,9750,47920,30872.0,3166355.0
2001-02-05,9750,9900,9500,9880,44640,31284.0,3166355.0
2001-02-06,10000,11350,9850,11350,103420,35938.0,3166355.0
2001-02-07,11300,11700,10700,11200,64000,35463.0,3166355.0
2001-02-08,10950,12000,10950,11500,62120,36413.0,3166355.0
2001-02-09,11400,11550,10800,11450,50710,36255.0,3166355.0
2001-02-12,11300,11350,10900,11100,31290,35147.0,3166355.0
2001-02-13,11000,11300,10700,11300,30410,35780.0,3166355.0
2001-02-14,11500,11600,10950,11600,26830,36730.0,3166355.0
2001-02-15,11800,11800,11350,11550,12600,36571.0,3166355.0
2001-02-16,11400,11700,11100,11700,25210,37046.0,3166355.0
2001-02-19,11800,12600,11300,12400,26940,39263.0,3166355.0
2001-02-20,12650,12800,12300,12550,16950,39738.0,3166355.0
2001-02-21,12100,12800,12100,12650,8590,40054.0,3166355.0
2001-02-22,12400,12700,12200,12250,19440,38788.0,3166355.0
2001-02-23,11800,12300,11550,11700,12200,37046.0,3166355.0
2001-02-26,11350,11750,11000,11400,18420,36096.0,3166355.0
2001-02-27,11450,11900,10900,11400,21800,36096.0,3166355.0
2001-02-28,11300,11400,10800,11100,19200,35147.0,3166355.0
2001-03-02,10500,11100,9730,10150,33240,32139.0,3166355.0
2001-03-05,10100,10100,9410,9700,11700,30714.0,3166355.0
2001-03-06,9710,9900,9570,9680,12520,30650.0,3166355.0
2001-03-07,9750,10400,9680,10000,26280,31664.0,3166355.0
2001-03-08,10050,10300,9750,10200,13250,32297.0,3166355.0
2001-03-09,10000,10150,9810,9860,4280,31220.0,3166355.0
2001-03-12,9450,9890,9450,9750,7830,30872.0,3166355.0
2001-03-13,9490,9500,9150,9300,5730,29447.0,3166355.0
2001-03-14,9400,9880,9300,9880,13210,31284.0,3166355.0
2001-03-15,9210,9700,9210,9390,6560,29732.0,3166355.0
2001-03-16,9210,9640,9210,9270,5300,29352.0,3166355.0
2001-03-19,9080,9250,9070,9200,5730,29130.0,3166355.0
2001-03-20,9450,9450,9100,9110,5940,28845.0,3166355.0
2001-03-21,9100,9100,8720,8890,12780,28149.0,3166355.0
2001-03-22,8810,9300,8600,9210,75660,29162.0,3166355.0
2001-03-23,9300,10550,9300,10550,46060,33405.0,3166355.0
2001-03-26,11500,12100,10600,12000,227350,37996.0,3166355.0
2001-03-27,12300,12300,10500,11200,63820,35463.0,3166355.0
2001-03-28,11600,11600,10700,11150,56680,35305.0,3166355.0
2001-03-29,11000,11850,10050,10300,65490,32613.0,3166355.0
2001-03-30,10200,11050,10000,10400,54940,32930.0,3166355.0
2001-04-02,10050,10450,9500,9750,30710,30872.0,3166355.0
2001-04-03,9260,10600,9260,10600,49210,33563.0,3166355.0
2001-04-04,10200,10400,9500,9620,42490,30460.0,3166355.0
2001-04-06,9700,9980,9000,9160,54140,29004.0,3166355.0
2001-04-09,9200,9320,8980,9180,11960,29067.0,3166355.0
2001-04-10,9250,9250,8880,9000,14560,28497.0,3166355.0
2001-04-11,9300,9300,8900,9140,16720,28940.0,3166355.0
2001-04-12,9010,9400,9010,9190,15580,29099.0,3166355.0
2001-04-13,9300,9450,9150,9210,11730,29162.0,3166355.0
2001-04-16,9210,9370,9050,9050,9310,28656.0,3166355.0
2001-04-17,8950,9200,8950,9090,10160,28782.0,3166355.0
2001-04-18,9100,9300,9060,9220,13270,29194.0,3166355.0
2001-04-19,9390,9450,9200,9300,42910,29447.0,3166355.0
2001-04-20,9300,9350,9120,9240,12560,29257.0,3166355.0
2001-04-23,9100,9280,9000,9020,25990,28561.0,3166355.0
2001-04-24,9100,9140,8800,9100,15880,28814.0,3166355.0
2001-04-25,9100,9100,8970,9020,9740,28561.0,3166355.0
2001-04-26,9050,9120,8950,9100,10110,28814.0,3166355.0
2001-04-27,9150,9150,8990,9010,14120,28529.0,3166355.0
2001-04-30,9100,9100,8980,9070,16690,28719.0,3166355.0
2001-05-02,9100,9200,9020,9100,16220,28814.0,3166355.0
2001-05-03,9100,9190,9020,9130,13120,28909.0,3166355.0
2001-05-04,9120,9130,9020,9120,10750,28877.0,3166355.0
2001-05-07,9100,9310,9030,9270,15740,29352.0,3166355.0
2001-05-08,9290,9980,9210,9510,51140,30112.0,3166355.0
2001-05-09,9640,9640,9230,9370,19180,29669.0,3166355.0
2001-05-10,9450,9450,9210,9330,8420,29542.0,3166355.0
2001-05-11,9250,9400,9220,9370,11890,29669.0,3166355.0
2001-05-14,9370,9450,9150,9160,17090,29004.0,3166355.0
2001-05-15,9200,9330,9170,9250,13570,29289.0,3166355.0
2001-05-16,9280,9350,9210,9210,6860,29162.0,3166355.0
2001-05-17,9490,9490,9250,9370,10270,29669.0,3166355.0
2001-05-18,9250,9320,9200,9300,8910,29447.0,3166355.0
2001-05-21,9210,9470,9210,9280,19240,29384.0,3166355.0
2001-05-22,9480,9600,9310,9580,23200,30334.0,3166355.0
2001-05-23,9600,9990,9600,9700,28160,30714.0,3166355.0
2001-05-24,9780,10050,9650,9900,26510,31347.0,3166355.0
2001-05-25,9990,10150,9800,10100,27870,31980.0,3166355.0
2001-05-28,10100,10200,9720,9900,13480,31347.0,3166355.0
2001-05-29,9620,9880,9620,9800,15420,31030.0,3166355.0
2001-05-30,9800,9890,9700,9800,15040,31030.0,3166355.0
2001-05-31,9800,9800,9550,9600,10840,30397.0,3166355.0
2001-06-01,9780,9800,9560,9700,17460,30714.0,3166355.0
2001-06-04,9800,9860,9700,9850,10250,31189.0,3166355.0
2001-06-05,9960,10400,9960,10000,37950,31664.0,3166355.0
2001-06-07,10000,10500,10000,10150,22770,32139.0,3166355.0
2001-06-08,10150,10250,9960,10050,11860,31822.0,3166355.0
2001-06-11,9910,10000,9750,9800,10490,31030.0,3166355.0
2001-06-12,9610,9900,9550,9820,8030,31094.0,3166355.0
2001-06-13,9890,9930,9820,9820,3280,31094.0,3166355.0
2001-06-14,9950,9950,9710,9890,5710,31315.0,3166355.0
2001-06-15,9950,10300,9890,10100,16580,31980.0,3166355.0
2001-06-18,10700,10700,10150,10150,15790,32139.0,3166355.0
2001-06-19,10200,10200,9910,10000,7590,31664.0,3166355.0
2001-06-20,9980,10200,9650,9780,7920,30967.0,3166355.0
2001-06-21,9620,9940,9600,9700,7700,30714.0,3166355.0
2001-06-22,9950,9950,9680,9700,6970,30714.0,3166355.0
2001-06-25,9710,9710,9500,9520,5500,30144.0,3166355.0
2001-06-26,9520,9530,9250,9250,4370,29289.0,3166355.0
2001-06-27,9250,9300,9050,9170,7440,29035.0,3166355.0
2001-06-28,9270,9270,9000,9150,13390,28972.0,3166355.0
2001-06-29,9200,9200,9060,9180,4740,29067.0,3166355.0
2001-07-02,9190,9240,8960,9050,12980,28656.0,3166355.0
2001-07-03,9000,9140,8980,9090,16280,28782.0,3166355.0
2001-07-04,9100,9100,8980,9000,7960,28497.0,3166355.0
2001-07-05,8950,9000,8850,8850,10220,28022.0,3166355.0
2001-07-06,8900,8930,8720,8720,6000,27611.0,3166355.0
2001-07-09,8540,8600,8230,8450,5510,26756.0,3166355.0
2001-07-10,8510,8590,8450,8510,3820,26946.0,3166355.0
2001-07-11,8270,8470,8250,8410,2390,26629.0,3166355.0
2001-07-12,8470,9050,8470,9040,12150,28624.0,3166355.0
2001-07-13,9100,9100,8610,8830,7100,27959.0,3166355.0
2001-07-16,8680,8790,8610,8690,3940,27516.0,3166355.0
2001-07-18,8520,8600,8110,8170,7930,25869.0,3166355.0
2001-07-19,8030,8170,8000,8010,2200,25363.0,3166355.0
2001-07-20,8010,8060,8000,8010,2170,25363.0,3166355.0
2001-07-23,8010,8010,7610,7800,3950,24698.0,3166355.0
2001-07-24,7620,7780,7400,7730,4100,24476.0,3166355.0
2001-07-25,7610,7800,7530,7700,2410,24381.0,3166355.0
2001-07-26,7700,7850,7640,7790,3660,24666.0,3166355.0
2001-07-27,7790,8080,7750,8050,5290,25489.0,3166355.0
2001-07-30,7950,8050,7820,7940,1830,25141.0,3166355.0
2001-07-31,7810,8150,7810,8100,3060,25647.0,3166355.0
2001-08-01,7900,8200,7900,8150,4890,25806.0,3166355.0
2001-08-02,8150,8150,7900,7920,8420,25078.0,3166355.0
2001-08-03,8060,8060,7880,8000,10690,25331.0,3166355.0
2001-08-06,7880,8130,7880,8070,3430,25552.0,3166355.0
2001-08-07,8050,8050,7950,8050,3380,25489.0,3166355.0
2001-08-08,7950,8050,7930,7970,2500,25236.0,3166355.0
2001-08-09,7970,8450,7840,8100,12060,25647.0,3166355.0
2001-08-10,8100,8250,8050,8090,3590,25616.0,3166355.0
2001-08-13,8100,8240,8050,8150,8150,25806.0,3166355.0
2001-08-14,8320,8320,8100,8150,6710,25806.0,3166355.0
2001-08-16,8060,8150,7950,8100,5600,25647.0,3166355.0
2001-08-17,8010,8090,7950,7990,10840,25299.0,3166355.0
2001-08-20,7960,7990,7830,7890,6880,24983.0,3166355.0
2001-08-21,7820,7940,7800,7880,8740,24951.0,3166355.0
2001-08-22,7800,7900,7600,7790,12110,24666.0,3166355.0
2001-08-23,7790,7820,7680,7700,5990,24381.0,3166355.0
2001-08-24,7710,7750,7700,7710,4280,24413.0,3166355.0
2001-08-27,7900,7900,7800,7800,2450,24698.0,3166355.0
2001-08-28,7750,8300,7740,8200,16970,25964.0,3166355.0
2001-08-29,8020,9430,8000,9430,57070,29859.0,3166355.0
2001-08-30,9030,9220,8650,9000,49140,28497.0,3166355.0
2001-08-31,8700,9290,8610,9150,86780,28972.0,3166355.0
2001-09-03,9300,9570,9000,9250,98460,29289.0,3166355.0
2001-09-04,9360,9360,8400,8460,104510,26787.0,3166355.0
2001-09-05,8490,8490,8000,8000,37960,25331.0,3166355.0
2001-09-06,8110,8200,8000,8000,18140,25331.0,3166355.0
2001-09-07,8000,8020,7770,7890,22410,24983.0,3166355.0
2001-09-10,7710,7980,7690,7980,18650,25268.0,3166355.0
2001-09-11,8090,8090,7650,7780,14700,24634.0,3166355.0
2001-09-12,6620,6620,6620,6620,10280,20961.0,3166355.0
2001-09-13,6120,6620,6120,6500,25110,20581.0,3166355.0
2001-09-14,6710,6710,5530,5690,33660,18017.0,3166355.0
2001-09-17,5410,5750,4910,5100,23790,16148.0,3166355.0
2001-09-18,5200,5400,5100,5300,20520,16782.0,3166355.0
2001-09-19,5400,5750,5160,5750,29520,18207.0,3166355.0
2001-09-20,5650,5700,5440,5680,12000,17985.0,3166355.0
2001-09-21,4930,5500,4930,5440,6680,17225.0,3166355.0
2001-09-24,5290,5890,5290,5650,7270,17890.0,3166355.0
2001-09-25,5990,5990,5600,5750,16050,18207.0,3166355.0
2001-09-26,5750,6000,5500,5790,12640,18333.0,3166355.0
2001-09-27,5790,5900,5670,5790,14310,18333.0,3166355.0
2001-09-28,5800,6100,5800,5970,7620,18903.0,3166355.0
2001-10-04,6400,6690,5900,6690,13300,21183.0,3166355.0
2001-10-05,6300,6590,6200,6590,11640,20866.0,3166355.0
2001-10-08,6480,6490,6300,6300,4530,19948.0,3166355.0
2001-10-09,6420,6480,6210,6290,10910,19916.0,3166355.0
2001-10-10,6350,6850,6200,6350,14530,20106.0,3166355.0
2001-10-11,6950,6950,6310,6390,27330,20233.0,3166355.0
2001-10-12,6410,6490,6320,6400,12210,20265.0,3166355.0
2001-10-15,6390,6390,6200,6300,12950,19948.0,3166355.0
2001-10-16,6170,6390,6100,6340,12590,20075.0,3166355.0
2001-10-17,6410,6450,6310,6400,11220,20265.0,3166355.0
2001-10-18,6370,6370,6260,6340,2740,20075.0,3166355.0
2001-10-19,6400,6400,6260,6370,5620,20170.0,3166355.0
2001-10-22,6350,6440,6300,6350,6420,20106.0,3166355.0
2001-10-23,6360,6600,6360,6460,36100,20455.0,3166355.0
2001-10-24,6550,6550,6430,6470,13050,20486.0,3166355.0
2001-10-25,6500,6680,6460,6500,16860,20581.0,3166355.0
2001-10-26,6550,6550,6440,6530,3490,20676.0,3166355.0
2001-10-29,6540,6790,6540,6580,11800,20835.0,3166355.0
2001-10-30,6580,6580,6250,6250,15690,19790.0,3166355.0
2001-10-31,6210,6390,6210,6350,5000,20106.0,3166355.0
2001-11-01,6400,6440,6250,6350,5650,20106.0,3166355.0
2001-11-02,6340,6390,6300,6300,11670,19948.0,3166355.0
2001-11-05,6450,6450,6260,6320,6730,20011.0,3166355.0
2001-11-06,6370,6450,6300,6430,5630,20360.0,3166355.0
2001-11-07,6400,6460,6300,6310,15110,19980.0,3166355.0
2001-11-08,6390,6390,6270,6320,3660,20011.0,3166355.0
2001-11-09,6300,6380,6220,6250,12970,19790.0,3166355.0
2001-11-12,6220,6390,6220,6360,14390,20138.0,3166355.0
2001-11-13,6280,6310,6200,6270,9970,19853.0,3166355.0
2001-11-14,6300,6700,6300,6450,11290,20423.0,3166355.0
2001-11-15,6650,6650,6410,6550,15440,20740.0,3166355.0
2001-11-16,6580,7200,6460,6800,35580,21531.0,3166355.0
2001-11-19,7000,7450,6950,7300,45260,23114.0,3166355.0
2001-11-20,7500,7500,6840,7070,34040,22386.0,3166355.0
2001-11-21,7000,7070,6860,6950,19980,22006.0,3166355.0
2001-11-22,6880,7010,6860,7010,9680,22196.0,3166355.0
2001-11-23,7060,7150,7020,7150,11380,22639.0,3166355.0
2001-11-26,7240,7450,7200,7400,32260,23431.0,3166355.0
2001-11-27,7490,7590,7230,7320,18600,23178.0,3166355.0
2001-11-28,7380,7380,6870,6890,26670,21816.0,3166355.0
2001-11-29,6890,7330,6890,7160,44550,22671.0,3166355.0
2001-11-30,7450,7650,7300,7400,36290,23431.0,3166355.0
2001-12-03,7500,7720,7500,7700,32810,24381.0,3166355.0
2001-12-04,7700,7770,7400,7700,25320,24381.0,3166355.0
2001-12-05,7580,7700,7500,7700,23170,24381.0,3166355.0
2001-12-06,7600,8200,7550,8160,64780,25837.0,3166355.0
2001-12-07,8300,8890,8240,8320,70270,26344.0,3166355.0
2001-12-10,8250,8250,7900,8130,18220,25742.0,3166355.0
2001-12-11,8300,8300,7900,8190,21090,25932.0,3166355.0
2001-12-12,8210,8270,7910,8000,21130,25331.0,3166355.0
2001-12-13,7950,8200,7900,8010,9120,25363.0,3166355.0
2001-12-14,8010,8080,7920,8010,11730,25363.0,3166355.0
2001-12-17,7930,7930,7650,7700,7940,24381.0,3166355.0
2001-12-18,7580,7770,7230,7240,13850,22924.0,3166355.0
2001-12-19,7500,7580,7000,7220,14850,22861.0,3166355.0
2001-12-20,7350,7500,7240,7260,6640,22988.0,3166355.0
2001-12-21,7310,7460,7250,7380,5640,23368.0,3166355.0
2001-12-24,7270,7360,7200,7360,7520,23304.0,3166355.0
2001-12-26,7300,7390,7210,7300,7700,23114.0,3166355.0
2001-12-27,7010,7380,7010,7190,3770,22766.0,3166355.0
2001-12-28,7300,7480,7300,7410,3680,23463.0,3166355.0
2002-01-02,7700,7800,7560,7740,7880,24508.0,3166355.0
2002-01-03,7740,7800,7520,7700,8110,24381.0,3166355.0
2002-01-04,7700,7790,7660,7770,12692,24603.0,3166355.0
2002-01-07,7750,8070,7750,7900,12010,25014.0,3166355.0
2002-01-08,7900,8060,7800,7800,10730,24698.0,3166355.0
2002-01-09,7700,7900,7700,7800,8130,24698.0,3166355.0
2002-01-10,7790,7790,7700,7780,9070,24634.0,3166355.0
2002-01-11,7770,7770,7660,7680,3230,24318.0,3166355.0
2002-01-14,7790,7790,7610,7700,6260,24381.0,3166355.0
2002-01-15,7680,7680,7420,7450,3330,23589.0,3166355.0
2002-01-16,7500,8080,7490,7700,22500,24381.0,3166355.0
2002-01-17,7790,7830,7610,7800,14650,24698.0,3166355.0
2002-01-18,7900,8280,7850,8200,49340,25964.0,3166355.0
2002-01-21,8290,9420,8290,9180,132200,29067.0,3166355.0
2002-01-22,9250,9250,8800,8950,58880,28339.0,3166355.0
2002-01-23,9000,9190,8900,9150,46320,28972.0,3166355.0
2002-01-24,9250,9330,9040,9140,39640,28940.0,3166355.0
2002-01-25,9200,9740,9120,9600,58440,30397.0,3166355.0
2002-01-28,9810,10400,9690,10000,57490,31664.0,3166355.0
2002-01-29,10150,10150,9660,9750,18250,30872.0,3166355.0
2002-01-30,9700,9700,9110,9190,22600,29099.0,3166355.0
2002-01-31,9290,9530,9290,9350,21140,29605.0,3166355.0
2002-02-01,9400,9600,9020,9020,17280,28561.0,3166355.0
2002-02-04,9000,9000,8540,8540,11580,27041.0,3166355.0
2002-02-05,8510,8820,8280,8780,17430,27801.0,3166355.0
2002-02-06,8780,9200,8680,9190,18800,29099.0,3166355.0
2002-02-07,9000,9080,8750,8800,10150,27864.0,3166355.0
2002-02-08,8800,9200,8800,9000,9210,28497.0,3166355.0
2002-02-14,9100,9350,9100,9250,19800,29289.0,3166355.0
2002-02-15,9370,9480,9200,9370,11660,29669.0,3166355.0
2002-02-18,9370,10100,9370,9850,31371,31189.0,3166355.0
2002-02-19,10050,10100,9610,9650,10410,30555.0,3166355.0
2002-02-20,9650,10050,9650,9850,16610,31189.0,3166355.0
2002-02-21,9950,11300,9950,11300,93530,35780.0,3166355.0
2002-02-22,11600,12400,11300,11500,182700,36413.0,3166355.0
2002-02-25,12000,13200,12000,13200,62050,41796.0,3166355.0
2002-02-26,14000,15000,13600,13950,170790,44171.0,3166355.0
2002-02-27,15000,16000,15000,16000,119140,50662.0,3166355.0
2002-02-28,17900,18400,16600,18400,409760,58261.0,3166355.0
2002-03-04,18400,21150,17200,21150,409990,66968.0,3166355.0
2002-03-05,22250,24300,22250,24300,97490,76942.0,3166355.0
2002-03-06,27900,27900,27900,27900,17220,88341.0,3166355.0
2002-03-07,30000,32050,28500,32050,356730,101482.0,3166355.0
2002-03-08,33900,36850,30250,32000,518400,101323.0,3166355.0
2002-03-11,31000,35000,27250,28700,727804,90874.0,3166355.0
2002-03-12,28700,30600,25850,28200,384166,89291.0,3166355.0
2002-03-13,29300,32000,28500,28900,523455,91508.0,3166355.0
2002-03-14,28050,32300,28050,31700,365183,100373.0,3166355.0
2002-03-15,36450,36450,29200,29400,632303,93091.0,3166355.0
2002-03-18,29100,30300,27000,27000,356523,85492.0,3166355.0
2002-03-19,27000,27800,25550,26500,252794,83908.0,3166355.0
2002-03-20,26600,27300,24500,24500,204930,77576.0,3166355.0
2002-03-21,24100,27100,23700,26300,372570,83275.0,3166355.0
