GS리테일(007070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-08-22,35600,36900,35500,36800,289345,2833600.0,77000000.0
2018-08-23,36600,37450,36200,37000,204497,2849000.0,77000000.0
2018-08-24,36550,37200,36550,36950,86426,2845150.0,77000000.0
2018-08-27,37200,38500,36950,38200,210515,2941400.0,77000000.0
2018-08-28,38500,40150,38200,39400,416195,3033800.0,77000000.0
2018-08-29,39500,40100,38050,38150,265401,2937550.0,77000000.0
2018-08-30,38050,38800,36250,36950,479361,2845150.0,77000000.0
2018-08-31,37000,37200,36150,37200,454995,2864400.0,77000000.0
2018-09-03,37000,37400,36900,37200,107670,2864400.0,77000000.0
2018-09-04,36850,37300,35750,35950,259889,2768150.0,77000000.0
2018-09-05,35950,37000,35750,36050,161523,2775850.0,77000000.0
2018-09-06,36100,37000,36100,36600,114213,2818200.0,77000000.0
2018-09-07,37000,37300,36600,37300,161352,2872100.0,77000000.0
2018-09-10,36600,37950,36250,37800,171367,2910600.0,77000000.0
2018-09-11,37600,38050,37150,37750,130576,2906750.0,77000000.0
2018-09-12,38000,38000,36700,37600,162784,2895200.0,77000000.0
2018-09-13,37900,39800,37150,39800,386288,3064600.0,77000000.0
2018-09-14,40000,40050,39000,39200,213785,3018400.0,77000000.0
2018-09-17,38800,39150,38300,38850,331302,2991450.0,77000000.0
2018-09-18,38850,39100,38150,39100,129343,3010700.0,77000000.0
2018-09-19,39100,39200,38300,38700,70758,2979900.0,77000000.0
2018-09-20,38550,38900,37400,37900,267693,2918300.0,77000000.0
2018-09-21,38400,38650,37700,38550,155893,2968350.0,77000000.0
2018-09-27,38550,40950,38550,39850,340162,3068450.0,77000000.0
2018-09-28,40050,40050,38100,38500,200850,2964500.0,77000000.0
2018-10-01,38150,38850,38050,38600,161250,2972200.0,77000000.0
2018-10-02,38150,38400,37600,38150,228511,2937550.0,77000000.0
2018-10-04,38400,39750,37800,39300,239186,3026100.0,77000000.0
2018-10-05,39200,39500,38650,39350,105586,3029950.0,77000000.0
2018-10-08,39700,39700,37850,37950,170053,2922150.0,77000000.0
2018-10-10,39000,40750,38950,40750,459308,3137750.0,77000000.0
2018-10-11,40650,41150,39600,40800,471544,3141600.0,77000000.0
2018-10-12,40150,40450,38550,39350,427877,3029950.0,77000000.0
2018-10-15,39550,39850,38400,39100,145823,3010700.0,77000000.0
2018-10-16,39100,39800,38950,39650,123865,3053050.0,77000000.0
2018-10-17,39900,40100,38750,39250,132169,3022250.0,77000000.0
2018-10-18,39600,41750,39550,40100,341632,3087700.0,77000000.0
2018-10-19,40000,40300,38800,39850,147734,3068450.0,77000000.0
2018-10-22,39650,40350,39350,40300,168029,3103100.0,77000000.0
2018-10-23,39550,40150,38650,39400,215321,3033800.0,77000000.0
2018-10-24,39850,40300,38700,39350,188976,3029950.0,77000000.0
2018-10-25,39500,39800,37200,38400,173108,2956800.0,77000000.0
2018-10-26,37800,38750,36950,37500,164536,2887500.0,77000000.0
2018-10-29,36900,38300,36650,37500,137583,2887500.0,77000000.0
2018-10-30,37800,38300,37100,37400,181180,2879800.0,77000000.0
2018-10-31,37800,37800,34400,35900,650054,2764300.0,77000000.0
2018-11-01,36100,37050,35100,35250,357185,2714250.0,77000000.0
2018-11-02,37550,38350,36750,37500,660006,2887500.0,77000000.0
2018-11-05,37300,37500,36150,36450,205985,2806650.0,77000000.0
2018-11-06,36850,36900,35400,36250,197335,2791250.0,77000000.0
2018-11-07,36300,36750,35100,35400,222143,2725800.0,77000000.0
2018-11-08,36000,36700,35700,36350,227041,2798950.0,77000000.0
2018-11-09,36750,37200,35700,35900,138975,2764300.0,77000000.0
2018-11-12,35900,35900,34550,35050,143370,2698850.0,77000000.0
2018-11-13,34900,35250,34250,34950,138979,2691150.0,77000000.0
2018-11-14,35150,35650,34650,35650,113480,2745050.0,77000000.0
2018-11-15,35400,36250,35350,36100,89400,2779700.0,77000000.0
2018-11-16,36100,36250,35400,36000,176832,2772000.0,77000000.0
2018-11-19,35750,36600,35700,36500,143725,2810500.0,77000000.0
2018-11-20,36400,36400,34750,35000,239431,2695000.0,77000000.0
2018-11-21,34750,35150,34050,35100,166440,2702700.0,77000000.0
2018-11-22,35350,37250,34800,36550,302858,2814350.0,77000000.0
2018-11-23,36600,37050,35800,36200,76231,2787400.0,77000000.0
2018-11-26,36800,37850,36500,37050,185329,2852850.0,77000000.0
2018-11-27,37100,38400,37100,37800,301929,2910600.0,77000000.0
2018-11-28,37550,38150,37300,38000,131500,2926000.0,77000000.0
2018-11-29,37950,38300,37400,37700,104052,2902900.0,77000000.0
2018-11-30,38000,38500,37500,38000,145613,2926000.0,77000000.0
2018-12-03,38000,38800,37850,37950,168869,2922150.0,77000000.0
2018-12-04,38100,38550,37150,38200,154759,2941400.0,77000000.0
2018-12-05,37900,38450,37650,38450,113185,2960650.0,77000000.0
2018-12-06,38800,38800,36850,38050,127042,2929850.0,77000000.0
2018-12-07,38200,38550,37900,38050,89165,2929850.0,77000000.0
2018-12-10,37500,39350,37500,38800,175282,2987600.0,77000000.0
2018-12-11,38750,39100,38250,39100,122188,3010700.0,77000000.0
2018-12-12,39700,39700,38600,39100,189356,3010700.0,77000000.0
2018-12-13,39500,40500,39050,40500,340220,3118500.0,77000000.0
2018-12-14,40500,40950,40050,40750,215591,3137750.0,77000000.0
2018-12-17,41000,41500,40000,40650,107219,3130050.0,77000000.0
2018-12-18,40700,41900,40350,40700,175467,3133900.0,77000000.0
2018-12-19,41200,41850,40250,41050,106487,3160850.0,77000000.0
2018-12-20,41700,41700,40500,41150,115359,3168550.0,77000000.0
2018-12-21,41600,41600,40900,41600,178151,3203200.0,77000000.0
2018-12-24,41600,41600,40500,40900,73020,3149300.0,77000000.0
2018-12-26,40900,41000,38750,39650,200897,3053050.0,77000000.0
2018-12-27,38550,39950,37600,39450,247450,3037650.0,77000000.0
2018-12-28,39700,40800,39450,40500,173621,3118500.0,77000000.0
2019-01-02,39900,40600,38850,39250,105394,3022250.0,77000000.0
2019-01-03,39300,39750,38850,39000,111228,3003000.0,77000000.0
2019-01-04,39400,40000,38550,39950,166783,3076150.0,77000000.0
2019-01-07,40500,40500,38700,38950,165400,2999150.0,77000000.0
2019-01-08,39300,39700,38150,38400,112587,2956800.0,77000000.0
2019-01-09,38650,39150,38000,38350,194232,2952950.0,77000000.0
2019-01-10,37850,37850,35450,35850,854146,2760450.0,77000000.0
2019-01-11,36550,37200,36350,37000,327412,2849000.0,77000000.0
2019-01-14,37100,37150,36650,36950,448574,2845150.0,77000000.0
2019-01-15,37000,37000,36300,36700,185550,2825900.0,77000000.0
2019-01-16,36750,37000,36500,36900,182344,2841300.0,77000000.0
2019-01-17,36800,36900,35400,35450,378633,2729650.0,77000000.0
2019-01-18,35700,35950,35150,35600,347832,2741200.0,77000000.0
2019-01-21,35750,35950,35350,35450,145827,2729650.0,77000000.0
2019-01-22,35550,35800,34900,35350,227995,2721950.0,77000000.0
2019-01-23,35550,36300,35350,36250,254163,2791250.0,77000000.0
2019-01-24,35850,36150,35450,35750,176627,2752750.0,77000000.0
2019-01-25,35750,36950,35600,36750,200842,2829750.0,77000000.0
2019-01-28,36450,36850,36050,36650,105240,2822050.0,77000000.0
2019-01-29,36300,37250,36250,37100,142699,2856700.0,77000000.0
2019-01-30,37350,37350,36550,36900,158540,2841300.0,77000000.0
2019-01-31,36700,36800,35900,36050,366234,2775850.0,77000000.0
2019-02-01,36100,36350,35450,35750,262198,2752750.0,77000000.0
2019-02-07,35750,35750,35000,35350,211403,2721950.0,77000000.0
2019-02-08,35350,35950,35300,35600,192451,2741200.0,77000000.0
2019-02-11,35800,35850,35400,35550,73347,2737350.0,77000000.0
2019-02-12,35550,35600,34950,34950,172885,2691150.0,77000000.0
2019-02-13,34600,35750,34500,35600,223357,2741200.0,77000000.0
2019-02-14,35500,35850,35350,35800,132596,2756600.0,77000000.0
2019-02-15,35950,36400,35700,36350,157710,2798950.0,77000000.0
2019-02-18,36450,36500,36050,36500,94528,2810500.0,77000000.0
2019-02-19,36450,36550,36050,36050,126336,2775850.0,77000000.0
2019-02-20,36000,37500,35850,37250,237776,2868250.0,77000000.0
2019-02-21,37100,37500,36600,37000,147617,2849000.0,77000000.0
2019-02-22,37100,37450,36600,37250,153563,2868250.0,77000000.0
2019-02-25,37550,39250,37550,38600,228423,2972200.0,77000000.0
2019-02-26,38550,39300,37650,38200,196648,2941400.0,77000000.0
2019-02-27,38400,39100,38250,38400,122028,2956800.0,77000000.0
2019-02-28,38200,39650,38200,38700,261569,2979900.0,77000000.0
2019-03-04,39000,39650,38200,39450,212556,3037650.0,77000000.0
2019-03-05,38950,39800,38800,39550,139167,3045350.0,77000000.0
2019-03-06,39950,39950,38550,38900,168918,2995300.0,77000000.0
2019-03-07,39050,39050,37900,38800,126858,2987600.0,77000000.0
2019-03-08,39000,39100,37500,37650,159119,2899050.0,77000000.0
2019-03-11,37500,38350,37150,38350,71526,2952950.0,77000000.0
2019-03-12,38400,38600,37950,37950,82333,2922150.0,77000000.0
2019-03-13,37950,38400,37500,38300,77628,2949100.0,77000000.0
2019-03-14,38900,38900,36800,37350,218134,2875950.0,77000000.0
2019-03-15,37100,39000,37100,38650,186442,2976050.0,77000000.0
2019-03-18,38800,39500,38150,38800,117729,2987600.0,77000000.0
2019-03-19,39000,39250,38300,38600,86854,2972200.0,77000000.0
2019-03-20,38400,38800,38000,38550,65834,2968350.0,77000000.0
2019-03-21,38150,38650,37700,37850,97171,2914450.0,77000000.0
2019-03-22,37600,38300,37300,37950,98374,2922150.0,77000000.0
2019-03-25,37850,38300,37050,37800,141569,2910600.0,77000000.0
2019-03-26,37650,39000,37500,38700,172090,2979900.0,77000000.0
2019-03-27,38450,39400,38200,38750,128197,2983750.0,77000000.0
2019-03-28,38350,39650,38150,39500,135042,3041500.0,77000000.0
2019-03-29,39550,39900,38950,39150,127920,3014550.0,77000000.0
2019-04-01,38900,39600,38450,38650,144148,2976050.0,77000000.0
2019-04-02,38200,39100,38100,38350,104518,2952950.0,77000000.0
2019-04-03,38150,38550,37600,38200,132536,2941400.0,77000000.0
2019-04-04,38400,38600,37650,38000,103088,2926000.0,77000000.0
2019-04-05,38000,38350,37350,37800,183076,2910600.0,77000000.0
2019-04-08,37800,38100,37300,37650,155490,2899050.0,77000000.0
2019-04-09,37650,38000,37400,37600,119321,2895200.0,77000000.0
2019-04-10,37600,38550,37600,38550,128426,2968350.0,77000000.0
2019-04-11,38600,38900,38150,38600,146508,2972200.0,77000000.0
2019-04-12,38700,40500,38400,40400,242241,3110800.0,77000000.0
2019-04-15,41400,41400,39800,40150,121638,3091550.0,77000000.0
2019-04-16,39800,40450,39400,39550,110227,3045350.0,77000000.0
2019-04-17,39250,41150,39250,40750,164989,3137750.0,77000000.0
2019-04-18,40750,40900,40200,40850,138493,3145450.0,77000000.0
2019-04-19,40850,41500,40300,40950,130329,3153150.0,77000000.0
2019-04-22,41150,41200,40400,40900,94950,3149300.0,77000000.0
2019-04-23,41000,41350,40400,41200,112852,3172400.0,77000000.0
2019-04-24,41200,41350,39750,40200,118185,3095400.0,77000000.0
2019-04-25,40200,40650,38500,39400,130185,3033800.0,77000000.0
2019-04-26,39300,39650,38350,38600,144654,2972200.0,77000000.0
2019-04-29,38750,39100,38300,39050,52874,3006850.0,77000000.0
2019-04-30,39100,39450,38000,39150,183588,3014550.0,77000000.0
2019-05-02,39050,39950,38650,39100,179217,3010700.0,77000000.0
2019-05-03,38900,38900,37850,38200,221215,2941400.0,77000000.0
2019-05-07,37800,38000,37400,37400,96297,2879800.0,77000000.0
2019-05-08,37100,37650,36500,36850,198754,2837450.0,77000000.0
2019-05-09,36850,37300,35800,35800,181269,2756600.0,77000000.0
2019-05-10,35850,36150,35150,35400,179396,2725800.0,77000000.0
2019-05-13,35100,36000,35050,35550,146381,2737350.0,77000000.0
2019-05-14,35550,36100,34950,35850,144525,2760450.0,77000000.0
2019-05-15,35850,36100,35300,35500,138581,2733500.0,77000000.0
2019-05-16,35200,35950,35100,35650,112614,2745050.0,77000000.0
2019-05-17,35950,35950,35150,35150,143721,2706550.0,77000000.0
2019-05-20,35500,35600,35000,35150,113269,2706550.0,77000000.0
2019-05-21,34800,35600,34800,35350,173001,2721950.0,77000000.0
2019-05-22,35250,35550,35000,35150,88075,2706550.0,77000000.0
2019-05-23,35450,36300,35450,36100,195509,2779700.0,77000000.0
2019-05-24,36100,36100,35150,35400,157526,2725800.0,77000000.0
2019-05-27,35450,35750,35100,35350,125047,2721950.0,77000000.0
2019-05-28,35150,35500,35100,35300,293205,2718100.0,77000000.0
2019-05-29,35450,35500,34400,34500,158437,2656500.0,77000000.0
2019-05-30,34400,34850,33600,34100,145735,2625700.0,77000000.0
2019-05-31,34100,34150,33750,34000,144816,2618000.0,77000000.0
2019-06-03,34000,34600,33650,34350,117838,2644950.0,77000000.0
2019-06-04,34600,35200,34200,35100,189169,2702700.0,77000000.0
2019-06-05,35150,36200,35000,35600,172887,2741200.0,77000000.0
2019-06-07,35250,35600,34750,35000,105234,2695000.0,77000000.0
2019-06-10,35100,35450,34800,35300,97797,2718100.0,77000000.0
2019-06-11,35200,36600,35050,36200,114158,2787400.0,77000000.0
2019-06-12,36450,36600,35850,36550,135182,2814350.0,77000000.0
2019-06-13,36650,36700,35550,36550,116900,2814350.0,77000000.0
2019-06-14,36550,36550,35700,36400,132665,2802800.0,77000000.0
2019-06-17,36350,36700,36000,36550,86244,2814350.0,77000000.0
2019-06-18,36300,36600,36100,36450,62964,2806650.0,77000000.0
2019-06-19,36450,37150,36450,37000,115993,2849000.0,77000000.0
2019-06-20,37150,37800,36900,37500,85226,2887500.0,77000000.0
2019-06-21,37100,37450,36750,37350,113897,2875950.0,77000000.0
2019-06-24,37350,37450,36800,37050,53748,2852850.0,77000000.0
2019-06-25,36750,37500,36750,37300,89159,2872100.0,77000000.0
2019-06-26,37600,38850,37350,38400,298320,2956800.0,77000000.0
2019-06-27,38200,39550,38200,39500,200948,3041500.0,77000000.0
2019-06-28,39400,39800,39000,39300,164552,3026100.0,77000000.0
2019-07-01,39700,39750,38450,38700,153311,2979900.0,77000000.0
2019-07-02,38250,39250,38150,39100,98038,3010700.0,77000000.0
2019-07-03,39200,39450,38750,39000,144239,3003000.0,77000000.0
2019-07-04,39050,39800,38650,38950,118646,2999150.0,77000000.0
2019-07-05,39100,39750,39000,39300,69776,3026100.0,77000000.0
2019-07-08,38850,39700,38550,39050,98819,3006850.0,77000000.0
2019-07-09,39050,39600,38400,38650,113269,2976050.0,77000000.0
2019-07-10,38200,38900,38050,38400,99258,2956800.0,77000000.0
2019-07-11,38450,39600,38450,39150,155065,3014550.0,77000000.0
2019-07-12,40050,40700,38900,39150,297427,3014550.0,77000000.0
2019-07-15,38700,39100,38200,38500,112962,2964500.0,77000000.0
2019-07-16,39100,39200,38300,39050,103977,3006850.0,77000000.0
2019-07-17,38650,39000,37750,38350,136729,2952950.0,77000000.0
2019-07-18,38300,39100,38000,38700,93852,2979900.0,77000000.0
2019-07-19,38750,39650,38500,39400,136459,3033800.0,77000000.0
2019-07-22,38750,39500,38550,38600,69259,2972200.0,77000000.0
2019-07-23,38700,39450,38350,39200,105886,3018400.0,77000000.0
2019-07-24,39200,39500,38800,39000,98362,3003000.0,77000000.0
2019-07-25,39000,39300,38400,38850,93581,2991450.0,77000000.0
2019-07-26,38850,39000,37900,38300,98805,2949100.0,77000000.0
2019-07-29,38300,38700,37350,37600,131410,2895200.0,77000000.0
2019-07-30,38150,38400,37100,37500,217974,2887500.0,77000000.0
2019-07-31,38000,38450,37200,37300,174544,2872100.0,77000000.0
2019-08-01,37550,39500,37500,39000,319830,3003000.0,77000000.0
2019-08-02,38450,39300,38450,39050,139928,3006850.0,77000000.0
2019-08-05,39300,39600,38800,38950,138046,2999150.0,77000000.0
2019-08-06,39050,39350,38500,39200,175458,3018400.0,77000000.0
2019-08-07,39200,39500,37600,38650,205145,2976050.0,77000000.0
2019-08-08,39100,40500,38250,39800,425698,3064600.0,77000000.0
2019-08-09,41000,42000,40300,40600,434491,3126200.0,77000000.0
2019-08-12,40500,40550,39250,39400,166536,3033800.0,77000000.0
2019-08-13,39600,40150,39500,39800,173299,3064600.0,77000000.0
2019-08-14,39650,40350,39350,40100,239374,3087700.0,77000000.0
2019-08-16,39600,40050,39400,39700,114787,3056900.0,77000000.0
2019-08-19,39600,40300,39400,40250,89074,3099250.0,77000000.0
2019-08-20,39900,40250,39050,39200,133190,3018400.0,77000000.0
2019-08-21,39000,39450,38200,38650,140087,2976050.0,77000000.0
2019-08-22,38650,39400,38050,39300,194936,3026100.0,77000000.0
2019-08-23,39200,39200,38050,38050,161288,2929850.0,77000000.0
2019-08-26,37700,38250,37300,38000,145514,2926000.0,77000000.0
2019-08-27,38100,38150,37200,37200,232547,2864400.0,77000000.0
2019-08-28,37550,37600,36450,37250,164089,2868250.0,77000000.0
2019-08-29,37300,38750,37300,38600,138888,2972200.0,77000000.0
2019-08-30,38400,39400,38350,38700,168529,2979900.0,77000000.0
2019-09-02,38400,39750,38400,39200,91730,3018400.0,77000000.0
2019-09-03,39300,40400,38900,40100,185005,3087700.0,77000000.0
2019-09-04,39850,41300,39850,41200,176608,3172400.0,77000000.0
2019-09-05,41500,41500,40200,40300,158359,3103100.0,77000000.0
2019-09-06,39800,41000,39750,40900,107865,3149300.0,77000000.0
2019-09-09,40900,41300,40550,40950,92839,3153150.0,77000000.0
2019-09-10,40700,41000,39950,40750,198664,3137750.0,77000000.0
2019-09-11,41000,41200,40400,40800,149907,3141600.0,77000000.0
2019-09-16,40750,41700,40250,40650,152453,3130050.0,77000000.0
2019-09-17,40350,41200,40350,41000,108447,3157000.0,77000000.0
2019-09-18,41450,41850,41150,41600,144755,3203200.0,77000000.0
2019-09-19,41600,41750,41100,41750,114415,3214750.0,77000000.0
2019-09-20,41450,41950,41100,41900,103864,3226300.0,77000000.0
2019-09-23,41450,41950,41050,41250,98503,3176250.0,77000000.0
2019-09-24,41250,42000,41200,41900,85173,3226300.0,77000000.0
2019-09-25,41900,42600,41850,42000,127640,3234000.0,77000000.0
2019-09-26,42600,42600,41400,41700,75391,3210900.0,77000000.0
2019-09-27,42100,42200,40950,41100,78820,3164700.0,77000000.0
2019-09-30,40700,41750,40500,41250,120087,3176250.0,77000000.0
2019-10-01,40850,41550,40500,41300,76952,3180100.0,77000000.0
2019-10-02,41150,42000,40500,41550,101992,3199350.0,77000000.0
2019-10-04,41650,41650,40150,40250,110793,3099250.0,77000000.0
2019-10-07,40750,41050,40050,40900,52754,3149300.0,77000000.0
